query_num,run_1,run_2,run_3,run_4,run_5,run_6,run_7,run_8,run_9,run_10,run_11,run_12,run_13,run_14,run_15,run_16,run_17,run_18,run_19,run_20,run_21,run_22,average
query_1,0.03908944129943848,0.04751944541931152,0.048342227935791016,0.06189227104187012,0.06214404106140137,0.07100224494934082,0.07442998886108398,0.0750586986541748,0.07666015625,0.07801294326782227,0.07916474342346191,0.0797736644744873,0.08134198188781738,0.08139610290527344,0.08351922035217285,0.08501696586608887,0.08667826652526855,0.08880090713500977,0.08993983268737793,0.09113454818725586,0.07404588460922241
query_2,0.03163409233093262,0.059522390365600586,0.061615943908691406,0.0628359317779541,0.06490325927734375,0.06560778617858887,0.06583476066589355,0.06708312034606934,0.06951546669006348,0.0721590518951416,0.07304739952087402,0.07396817207336426,0.07421588897705078,0.07482767105102539,0.07584381103515625,0.07922053337097168,0.08007144927978516,0.0847313404083252,0.09785723686218262,0.13990378379821777,0.07371995449066163
query_3,0.04669451713562012,0.04987502098083496,0.05195474624633789,0.05345582962036133,0.05970931053161621,0.06067776679992676,0.06270074844360352,0.06348085403442383,0.06356287002563477,0.06560659408569336,0.06571316719055176,0.06634330749511719,0.06920814514160156,0.07192015647888184,0.07243204116821289,0.07292938232421875,0.07779955863952637,0.07935976982116699,0.08741068840026855,0.09001398086547852,0.06654242277145386
query_4,0.05593609809875488,0.056188106536865234,0.05747175216674805,0.05911517143249512,0.061473846435546875,0.06240725517272949,0.0639798641204834,0.06402015686035156,0.06446623802185059,0.06461000442504883,0.06509804725646973,0.06550312042236328,0.06636381149291992,0.06656217575073242,0.06725811958312988,0.06750988960266113,0.06887340545654297,0.06921815872192383,0.07226681709289551,0.07272052764892578,0.06455212831497192
query_5,0.07145428657531738,0.0756683349609375,0.07970476150512695,0.08104586601257324,0.0887148380279541,0.09454178810119629,0.0947422981262207,0.09524703025817871,0.09707117080688477,0.09826302528381348,0.09889841079711914,0.10230493545532227,0.10247015953063965,0.10964632034301758,0.11255311965942383,0.11525654792785645,0.12355566024780273,0.1251668930053711,0.13264918327331543,0.14097356796264648,0.10199640989303589
query_6,0.05005311965942383,0.05410885810852051,0.05422163009643555,0.05523347854614258,0.05538487434387207,0.05782437324523926,0.05823636054992676,0.059099435806274414,0.06133913993835449,0.061673641204833984,0.06201982498168945,0.062081098556518555,0.06390094757080078,0.06520199775695801,0.06881594657897949,0.07140731811523438,0.07175493240356445,0.07342076301574707,0.07635331153869629,0.07800555229187012,0.0630068302154541
query_7,0.0918726921081543,0.09856224060058594,0.10084414482116699,0.10640478134155273,0.10653996467590332,0.11078643798828125,0.12106728553771973,0.12108302116394043,0.1368544101715088,0.15574860572814941,0.16147851943969727,0.17379093170166016,0.17998480796813965,0.1932084560394287,0.19879436492919922,0.19900202751159668,0.2061474323272705,0.23910927772521973,0.24073195457458496,0.27700042724609375,0.16095058917999266
query_8,0.33157968521118164,0.34149932861328125,0.348874568939209,0.35228753089904785,0.3559398651123047,0.3717365264892578,0.3748352527618408,0.37798285484313965,0.38047122955322266,0.38187098503112793,0.388455867767334,0.3951399326324463,0.408172607421875,0.4139535427093506,0.4237329959869385,0.4423213005065918,0.450669527053833,0.4544799327850342,0.48455309867858887,0.5269372463226318,0.40027469396591187
query_9,1.4534168243408203,1.467454195022583,1.4810960292816162,1.4878816604614258,1.5393881797790527,1.544668436050415,1.5618393421173096,1.5896241664886475,1.5934836864471436,1.6111443042755127,1.6493384838104248,1.6662769317626953,1.6737980842590332,1.6856560707092285,1.7136590480804443,1.7399723529815674,1.7893750667572021,1.793053388595581,1.938474178314209,2.0593252182006836,1.6519462823867799
query_10,2.953066349029541,2.9626386165618896,2.968435525894165,2.9929873943328857,3.0131494998931885,3.030527114868164,3.0431113243103027,3.0606679916381836,3.074087381362915,3.0964691638946533,3.096684694290161,3.179456949234009,3.187436580657959,3.2711129188537598,3.2869482040405273,3.3614132404327393,3.427826166152954,3.4469082355499268,3.5217297077178955,3.5494017601013184,3.1762029409408568
query_11,0.14545297622680664,0.15146374702453613,0.15303611755371094,0.1587977409362793,0.15910649299621582,0.15970730781555176,0.1603538990020752,0.1644306182861328,0.16885995864868164,0.16930532455444336,0.17928624153137207,0.18375086784362793,0.1903061866760254,0.19402027130126953,0.196211576461792,0.2035984992980957,0.20561647415161133,0.21302056312561035,0.21475648880004883,0.22271728515625,0.17968993186950682
query_12,0.03786778450012207,0.04316306114196777,0.0456080436706543,0.04661726951599121,0.04681086540222168,0.047513723373413086,0.04781603813171387,0.05012226104736328,0.05032968521118164,0.05075263977050781,0.053434133529663086,0.05355072021484375,0.05697464942932129,0.05769228935241699,0.05903053283691406,0.06188082695007324,0.06272578239440918,0.06599879264831543,0.07189750671386719,0.1257171630859375,0.05677518844604492
query_13,0.5190865993499756,0.5228350162506104,0.5447494983673096,0.5517442226409912,0.5521063804626465,0.5567247867584229,0.6087338924407959,0.6130073070526123,0.6192009449005127,0.6231021881103516,0.633155345916748,0.6483886241912842,0.6605668067932129,0.6698875427246094,0.747032880783081,0.7529208660125732,0.780595064163208,0.7911086082458496,0.8045799732208252,0.8092691898345947,0.6504397869110108
query_14,0.05143451690673828,0.053443193435668945,0.0548245906829834,0.05504727363586426,0.06037139892578125,0.06077694892883301,0.06347417831420898,0.06750750541687012,0.06760978698730469,0.06927490234375,0.06946587562561035,0.07094025611877441,0.07130551338195801,0.07163381576538086,0.07292580604553223,0.07320618629455566,0.0737447738647461,0.07927751541137695,0.08441019058227539,0.10508847236633301,0.06878813505172729
query_15,0.03968358039855957,0.03975534439086914,0.04047393798828125,0.041883230209350586,0.04410409927368164,0.04483461380004883,0.04792213439941406,0.04997968673706055,0.05143332481384277,0.05410122871398926,0.054543495178222656,0.05542564392089844,0.0572659969329834,0.06487679481506348,0.06567788124084473,0.06653428077697754,0.08215141296386719,0.08619880676269531,0.08632922172546387,0.1030580997467041,0.05881164073944092
query_16,0.041303157806396484,0.054578542709350586,0.05891990661621094,0.05905485153198242,0.05907750129699707,0.06514644622802734,0.06680846214294434,0.06698799133300781,0.06700491905212402,0.06727361679077148,0.06737446784973145,0.0708613395690918,0.0729670524597168,0.07340240478515625,0.07647418975830078,0.07975530624389648,0.07998490333557129,0.08755302429199219,0.08986330032348633,0.09295082092285156,0.06986711025238038
query_17,4.607493877410889,4.633121013641357,4.680706024169922,4.735596418380737,4.7627341747283936,4.781521797180176,4.813551187515259,4.841350317001343,4.951289415359497,4.954750299453735,4.960630893707275,5.006764650344849,5.063107490539551,5.07290244102478,5.078654050827026,5.101667165756226,5.164225339889526,5.401095390319824,5.791227102279663,6.207608699798584,5.030499887466431
